project,regime,margin_variance,budget_variance,adjustment_count,cap_hit_count,worst_margin,max_employer_exposure,sim_id
building,DAM,8.841429516027647e-08,0.0005986727930748318,0,0,-0.0004874862890426046,0.0,780
building,Fixed-price,1.959541680683669e-06,0.0005986727930748318,0,0,-0.004121830802802401,0.0,781
building,FIDIC 13.8,3.1352666890938634e-07,0.0006236317483063247,17,0,-0.0016487323211209631,0.023681427128975238,781
building,DAM,4.54586613137665e-07,0.0006208567540400962,3,0,-0.002565229590526019,0.017272651195231754,781
building,Fixed-price,1.9202913460646784e-06,0.0005986727930748318,0,0,-0.004323573713631665,0.0,782
building,FIDIC 13.8,3.0724661537034886e-07,0.0006207064221630881,17,0,-0.0017294294854526687,0.021971457672659133,782
building,DAM,5.959687659713811e-07,0.0006142043043813347,2,0,-0.0028364766456479285,0.015134762066473222,782
building,Fixed-price,4.837288200213535e-06,0.0005986727930748318,0,0,-0.006011888851939345,0.0,783
building,FIDIC 13.8,7.739661120341639e-07,0.000649328312732461,17,0,-0.002404755540775738,0.028813562482215897,783
building,DAM,1.6500924108017363e-06,0.0006301672718186869,2,0,-0.003608101331581806,0.02099210222407779,783
building,Fixed-price,1.5295117571702036e-06,0.0005986727930748318,0,0,-0.00400883613472261,0.0,784
building,FIDIC 13.8,2.44721881147232e-07,0.0006250093332365228,17,0,-0.0016035344538890411,0.01971548506018926,784
building,DAM,5.61919625256546e-07,0.0006179716597238213,2,0,-0.002748422915172452,0.01464804225278523,784
building,Fixed-price,3.5652757043192884e-08,0.0005986727930748318,0,0,-0.0007039849495602338,0.0,785
building,FIDIC 13.8,5.704441126910899e-09,0.0006002748753235689,17,0,-0.0002815939798240935,0.0036202168758348342,785
building,DAM,3.5652757043192884e-08,0.0005986727930748318,0,0,-0.0007039849495602338,0.0,785
building,Fixed-price,9.308317579155605e-07,0.0005986727930748318,0,0,-0.0025954232586902076,0.0,786
building,FIDIC 13.8,1.489330812664894e-07,0.0006123908241797302,17,0,-0.001038169303476083,0.013659742190281146,786
building,DAM,2.3982149818796436e-07,0.0006066150463150864,2,0,-0.0013611054534989897,0.010457832303637346,786
building,Fixed-price,1.7532914695287963e-07,0.0005986727930748318,0,0,-0.0014896180814994442,0.0,787
building,FIDIC 13.8,2.8052663512461234e-08,0.0006060096341276712,17,0,-0.0005958472325997832,0.006900645688750243,787
building,DAM,1.8169318866813263e-07,0.0005956113740104465,1,0,-0.0014896180814994442,0.0008710496456618083,787
building,Fixed-price,2.9339501074494032e-06,0.0005986727930748318,0,0,-0.005178565682575187,0.0,788
building,FIDIC 13.8,4.6943201719190516e-07,0.0006198282189904844,17,0,-0.002071426273030079,0.023437839122216267,788
building,DAM,9.345338577407818e-07,0.0006037947731017198,3,0,-0.0028416101909119196,0.01585084964982476,788
building,Fixed-price,1.3493258467935486e-06,0.0005986727930748318,0,0,-0.0035280776397717956,0.0,789
building,FIDIC 13.8,2.1589213548696758e-07,0.0006276159110326411,17,0,-0.001411231055908721,0.018900058922313404,789
building,DAM,3.448321027422067e-07,0.0006262310282299193,1,0,-0.001876380170722322,0.014694089009060317,789
building,Fixed-price,3.0864523523482995e-06,0.0005986727930748318,0,0,-0.005382291456515725,0.0,790
building,FIDIC 13.8,4.938323763757266e-07,0.0006400636309194228,17,0,-0.0021529165826062874,0.02721633185164981,790
building,DAM,7.815238192656064e-07,0.0006324640785123224,2,0,-0.00328119790799343,0.021732812994397218,790
building,Fixed-price,2.4780347481481704e-07,0.0005986727930748318,0,0,-0.0015614629223606041,0.0,791
building,FIDIC 13.8,3.9648555970370566e-08,0.0006048531135199516,17,0,-0.0006245851689442444,0.008807995857815418,791
building,DAM,2.0963083343756294e-07,0.0005924139640108915,2,0,-0.0015614629223606041,0.0025583735133925655,791
building,Fixed-price,2.942559415488121e-06,0.0005986727930748318,0,0,-0.004962083038431417,0.0,792
building,FIDIC 13.8,4.708095064780991e-07,0.0006419283808007625,17,0,-0.0019848332153725584,0.027125651171858,792
building,DAM,1.0036030140811108e-06,0.0006282142695465188,3,0,-0.0032202418050687742,0.019696359691418804,792
building,Fixed-price,5.043940423884834e-07,0.0005986727930748318,0,0,-0.002602163408499489,0.0,793
building,FIDIC 13.8,8.07030467821578e-08,0.0006079095805257616,17,0,-0.0010408653633997983,0.00975785627406541,793
building,DAM,2.095512845472964e-07,0.0005955635109412206,1,0,-0.0015586000105814318,0.005678583911113223,793
building,Fixed-price,1.4320311357530377e-06,0.0005986727930748318,0,0,-0.0034378406908533443,0.0,794
building,FIDIC 13.8,2.2912498172048714e-07,0.0006251605349599443,17,0,-0.0013751362763413377,0.01616589060407972,794
building,DAM,3.739789512849772e-07,0.0006222360294301705,1,0,-0.0018874939560103998,0.011624624133627961,794
building,Fixed-price,1.1471789903596807e-06,0.0005986727930748318,0,0,-0.0033087789923764016,0.0,795
building,FIDIC 13.8,1.835486384575479e-07,0.000611049654348538,17,0,-0.0013235115969505579,0.014207842014381748,795
building,DAM,3.491756342972814e-07,0.0005994640371406327,2,0,-0.0019058188458992015,0.008611229846412391,795
building,Fixed-price,2.081524237658364e-06,0.0005986727930748318,0,0,-0.004392455799966596,0.0,796
building,FIDIC 13.8,3.33043878025339e-07,0.0006308890177144762,17,0,-0.0017569823199866386,0.023333682572465937,796
building,DAM,4.513833117641287e-07,0.0006256064027154917,2,0,-0.002470919402431271,0.019339492832521274,796
building,Fixed-price,4.8794237092412415e-06,0.0005986727930748318,0,0,-0.006456653479449445,0.0,797
building,FIDIC 13.8,7.807077934785978e-07,0.000654339596246905,17,0,-0.0025826613917797753,0.037437465246779815,797
building,DAM,1.1955414982167242e-06,0.0006452670864241465,3,0,-0.0034929401072490013,0.03257529621404273,797
building,Fixed-price,7.243431758619423e-07,0.0005986727930748318,0,0,-0.002456464550350132,0.0,798
building,FIDIC 13.8,1.158949081379098e-07,0.0006062046171831687,17,0,-0.0009825858201400473,0.011439529819174002,798
building,DAM,2.7641864039931216e-07,0.0005971722641894998,2,0,-0.0021085552904034632,0.007052961696996573,798
building,Fixed-price,3.831140777694528e-06,0.0005986727930748318,0,0,-0.0056213383918039955,0.0,799
building,FIDIC 13.8,6.12982524431125e-07,0.0006513885624426629,17,0,-0.0022485353567216065,0.033045640416901605,799
building,DAM,7.003453558605646e-07,0.0006522943073917959,2,0,-0.002706973917883493,0.028914790911452104,799
building,Fixed-price,1.7554518412734592e-06,0.0005986727930748318,0,0,-0.004363382305457478,0.0,800
building,FIDIC 13.8,2.8087229460375366e-07,0.0006261202034498324,17,0,-0.0017453529221829883,0.020484878147564566,800
building,DAM,5.82373849508884e-07,0.0006210874539301276,2,0,-0.0027923840134291,0.015344325478732329,800
building,Fixed-price,2.7549252445365244e-06,0.0005986727930748318,0,0,-0.005300204971753944,0.0,801
building,FIDIC 13.8,4.407880391258456e-07,0.0006364698501038716,17,0,-0.002120081988701575,0.027979647497731287,801
building,DAM,5.170728819224513e-07,0.0006328956288129503,3,0,-0.00220806279391024,0.024708800967355147,801
building,Fixed-price,5.65762906697193e-07,0.0005986727930748318,0,0,-0.002658361173893675,0.0,802
building,FIDIC 13.8,9.052206507155114e-08,0.0005973331603971098,17,0,-0.00106334446955747,0.012030376046672267,802
building,DAM,1.601218205281457e-07,0.0005875061069748624,2,0,-0.001572226996926565,0.005666274350280623,802
building,Fixed-price,8.731689900796606e-07,0.0005986727930748318,0,0,-0.00310633395501049,0.0,803
building,FIDIC 13.8,1.3970703841274574e-07,0.0006066610306149282,17,0,-0.0012425335820041988,0.014674989905231013,803
building,DAM,1.8750715789134352e-07,0.0006013905017418892,2,0,-0.001322594096089473,0.00977019122615363,803
building,Fixed-price,1.0871714807668077e-06,0.0005986727930748318,0,0,-0.0031251180601241796,0.0,804
building,FIDIC 13.8,1.739474369226895e-07,0.0006124000221589087,17,0,-0.0012500472240496718,0.014680387400797782,804
building,DAM,4.467520712604268e-07,0.0006005841895731715,2,0,-0.0020707577087099305,0.008345436272291352,804
building,Fixed-price,1.8741178752241034e-06,0.0005986727930748318,0,0,-0.0038976246963545874,0.0,805
building,FIDIC 13.8,2.9985886003585706e-07,0.0006222745478567045,17,0,-0.0015590498785418433,0.017443496234780614,805
building,DAM,5.493683363492026e-07,0.0006160697178042468,2,0,-0.002356492233475782,0.01305561666890718,805
building,Fixed-price,2.3003765770815185e-06,0.0005986727930748318,0,0,-0.004322316585595037,0.0,806
building,FIDIC 13.8,3.6806025233304186e-07,0.0006360645729729066,17,0,-0.001728926634238015,0.021607834473887817,806
building,DAM,7.260982983650076e-07,0.0006286138227442824,2,0,-0.0024901963731684545,0.015939630349746037,806
building,Fixed-price,1.1178650164980825e-06,0.0005986727930748318,0,0,-0.0033663584478619835,0.0,807
building,FIDIC 13.8,1.788584026396929e-07,0.0006256431027774525,17,0,-0.0013465433791447906,0.02090405823749106,807
building,DAM,4.1223792890403254e-07,0.0006161487135104134,2,0,-0.0019113318852119893,0.016449086367094967,807
building,Fixed-price,4.0908769750099875e-06,0.0005986727930748318,0,0,-0.005705394892100146,0.0,808
building,FIDIC 13.8,6.545403160015979e-07,0.0006433544947034729,17,0,-0.0022821579568400585,0.034241224999293,808
building,DAM,1.205213951580197e-06,0.000630999325663814,3,0,-0.003395583775562719,0.027881898483905068,808
building,Fixed-price,1.592557165582508e-06,0.0005986727930748318,0,0,-0.0037083391387471992,0.0,809
building,FIDIC 13.8,2.5480914649320215e-07,0.0006285294091524737,17,0,-0.0014833356554988797,0.02170514059616127,809
building,DAM,5.196848075018792e-07,0.0006194765453383517,2,0,-0.0021222262709047757,0.0156646440366768,809
building,Fixed-price,7.563700445234684e-07,0.0005986727930748318,0,0,-0.0028879878403931247,0.0,810
building,FIDIC 13.8,1.2101920712375444e-07,0.0006197252831782402,17,0,-0.0011551951361572499,0.017617319415272798,810
building,DAM,1.7280244127492739e-07,0.0006220068968781344,2,0,-0.0014004567193538764,0.013594944001591135,810
building,Fixed-price,4.5157201470618895e-06,0.0005986727930748318,0,0,-0.006202001856337416,0.0,811
building,FIDIC 13.8,7.225152235299019e-07,0.0006449983577387806,17,0,-0.0024808007425349693,0.03439570761327309,811
building,DAM,9.654801737690653e-07,0.0006390244324912453,3,0,-0.003136282319412348,0.029629804623752046,811
building,Fixed-price,1.6991331743382878e-06,0.0005986727930748318,0,0,-0.0035970318557434627,0.0,812
building,FIDIC 13.8,2.7186130789412674e-07,0.0006169459326791883,17,0,-0.0014388127422973879,0.014377641427745004,812
building,DAM,5.429220594105566e-07,0.0006087462139314677,1,0,-0.002003084185388457,0.009657409114748083,812
building,Fixed-price,5.568021903200561e-07,0.0005986727930748318,0,0,-0.002111804257999922,0.0,813
building,FIDIC 13.8,8.908835045120839e-08,0.0006121686831932693,17,0,-0.0008447217031999632,0.00832248481270434,813
building,DAM,5.778361075483957e-07,0.0005945215767378318,1,0,-0.002111804257999922,0.0014116117214361887,813
building,Fixed-price,1.1154895928339949e-06,0.0005986727930748318,0,0,-0.003215922513766706,0.0,814
building,FIDIC 13.8,1.7847833485343878e-07,0.0006182289482997228,17,0,-0.001286369005506674,0.020603876073191342,814
building,DAM,3.250574921225513e-07,0.000614218989508183,3,0,-0.0018590803722672578,0.017605824888289125,814
building,Fixed-price,6.873103831604808e-07,0.0005986727930748318,0,0,-0.002605894341467213,0.0,815
building,FIDIC 13.8,1.0996966130567726e-07,0.0006098423481359539,17,0,-0.0010423577365868894,0.015210062603176698,815
building,DAM,4.5501501038118167e-07,0.0005901235281920805,2,0,-0.002128828579121389,0.007074867225320944,815
building,Fixed-price,1.2995571777845727e-06,0.0005986727930748318,0,0,-0.003756069481146082,0.0,816
building,FIDIC 13.8,2.0792914844553188e-07,0.000622171771376458,17,0,-0.0015024277924584328,0.019924654472488687,816
building,DAM,3.15822554289888e-07,0.0006206841525944547,2,0,-0.002106321409361192,0.017105875912885104,816
building,Fixed-price,6.325865998277074e-07,0.0005986727930748318,0,0,-0.0021503904036600865,0.0,817
building,FIDIC 13.8,1.0121385597243365e-07,0.0006140034882778474,17,0,-0.0008601561614640374,0.013071285936775296,817
building,DAM,5.133751503426652e-07,0.000593801284525419,2,0,-0.0020385388580713565,0.005031768540605689,817
building,Fixed-price,2.61338608963099e-06,0.0005986727930748318,0,0,-0.004648705496962918,0.0,818
building,FIDIC 13.8,4.1814177434096e-07,0.0006407318893777735,17,0,-0.0018594821987851645,0.02899943620024855,818
building,DAM,4.5687516469760546e-07,0.0006430951420112181,1,0,-0.0020032494544421214,0.02563718625124282,818
building,Fixed-price,2.5482850520695375e-07,0.0005986727930748318,0,0,-0.0015203606588355678,0.0,819
building,FIDIC 13.8,4.077256083311315e-08,0.0006063798440127351,17,0,-0.0006081442635342271,0.009160686119594664,819
building,DAM,1.8933734480333806e-07,0.0005945023298124594,1,0,-0.0013378681956913857,0.002916369744448919,819
building,Fixed-price,3.624589553081524e-06,0.0005986727930748318,0,0,-0.006143744951595281,0.0,820
building,FIDIC 13.8,5.799343284930435e-07,0.0006493415996660251,17,0,-0.0024574979806381153,0.03249681957307739,820
building,DAM,6.216428662649648e-07,0.0006480331394918122,2,0,-0.0026110045862348524,0.030740778379383018,820
building,Fixed-price,2.6251647142111797e-06,0.0005986727930748318,0,0,-0.005094405613633501,0.0,821
building,FIDIC 13.8,4.200263542737895e-07,0.0006337400453820476,17,0,-0.002037762245453406,0.022032716178276773,821
building,DAM,7.430462605117782e-07,0.0006232017198607906,2,0,-0.0029276617501736296,0.015169163308578046,821
building,Fixed-price,1.1570802766141536e-07,0.0005986727930748318,0,0,-0.0012385551960721886,0.0,822
building,FIDIC 13.8,1.8513284425826266e-08,0.0006034851830044539,17,0,-0.0004954220784288699,0.005859125284317913,822
building,DAM,1.1406827351269314e-07,0.0005958219657483559,1,0,-0.0012385551960721886,0.0008107789035423085,822
building,Fixed-price,5.612116628895273e-07,0.0005986727930748318,0,0,-0.0023350099338655325,0.0,823
building,FIDIC 13.8,8.979386606232449e-08,0.0006101869327760608,17,0,-0.0009340039735462116,0.013725100002669187,823
building,DAM,4.7574553867602506e-07,0.000588519408355453,2,0,-0.0021390726257754233,0.003981963694480396,823
building,Fixed-price,3.168797608322091e-06,0.0005986727930748318,0,0,-0.0055714214865101586,0.0,824
building,FIDIC 13.8,5.070076173315337e-07,0.000628694675225193,17,0,-0.0022285685946040606,0.028824152063293213,824
building,DAM,4.6146036744225444e-07,0.0006293528767417071,4,0,-0.0022285685946040606,0.02389715437542379,824
building,Fixed-price,5.649132489655739e-07,0.0005986727930748318,0,0,-0.0022097910551707595,0.0,825
building,FIDIC 13.8,9.03861198344917e-08,0.0006148537725999101,17,0,-0.0008839164220683093,0.011794755454483611,825
building,DAM,3.9486702008726036e-07,0.0006002712934013925,1,0,-0.0018608198961723305,0.005496920839163986,825
building,Fixed-price,7.899453985005715e-07,0.0005986727930748318,0,0,-0.002678025532370787,0.0,826
building,FIDIC 13.8,1.263912637600911e-07,0.0006131006142800312,17,0,-0.0010712102129483148,0.013040614011080979,826
building,DAM,1.1917889061823375e-07,0.0006130048698925081,1,0,-0.0011484467906792278,0.009066419346501929,826
building,Fixed-price,1.3360780236371062e-06,0.0005986727930748318,0,0,-0.0038906760598398232,0.0,827
building,FIDIC 13.8,2.1377248378193753e-07,0.0006254676157410547,17,0,-0.0015562704239359265,0.023854092311100774,827
building,DAM,3.250048636845026e-07,0.0006219241230077099,2,0,-0.002080414812533446,0.0205949569355639,827
building,Fixed-price,2.195488977963916e-06,0.0005986727930748318,0,0,-0.004036156064676069,0.0,828
building,FIDIC 13.8,3.512782364742278e-07,0.0006264654599617555,17,0,-0.0016144624258704332,0.018394483661279975,828
building,DAM,5.312882900152605e-07,0.000618974484476553,2,0,-0.0020258945541840323,0.014057484335181988,828
building,Fixed-price,2.886015680925328e-06,0.0005986727930748318,0,0,-0.005713506549581776,0.0,829
building,FIDIC 13.8,4.6176250894805154e-07,0.00063732041182988,17,0,-0.002285402619832705,0.029102307791102015,829
building,DAM,5.279694797829914e-07,0.0006352670570908409,3,0,-0.0024008851105907364,0.025486207246247203,829
building,Fixed-price,1.0643557197963881e-06,0.0005986727930748318,0,0,-0.0027891350309889457,0.0,830
building,FIDIC 13.8,1.7029691516742177e-07,0.0006007482602379097,17,0,-0.0011156540123955783,0.010266184465153675,830
building,DAM,3.791899468630449e-07,0.0005940985521046548,2,0,-0.0014960405581515152,0.0063870447189374,830
building,Fixed-price,5.540751392181668e-06,0.0005986727930748318,0,0,-0.007443095174885145,0.0,831
building,FIDIC 13.8,8.86520222749068e-07,0.0006486064207567285,17,0,-0.0029772380699540635,0.03638662647162051,831
building,DAM,9.945222171623887e-07,0.0006481118415239102,3,0,-0.0029772380699540635,0.03482789613754171,831
building,Fixed-price,9.548916944957333e-07,0.0005986727930748318,0,0,-0.0025851530313662496,0.0,832
building,FIDIC 13.8,1.5278267111931724e-07,0.0006124167206207515,17,0,-0.001034061212546497,0.011620792327737951,832
building,DAM,3.6577722431117637e-07,0.0006063311426844334,1,0,-0.002068023442527142,0.0074257412537008394,832
building,Fixed-price,1.4257334903064587e-06,0.0005986727930748318,0,0,-0.0038386515215704936,0.0,833
building,FIDIC 13.8,2.281173584490316e-07,0.000627769082600472,17,0,-0.001535460608628192,0.022874427577371466,833
building,DAM,3.046426359415769e-07,0.0006304657234061622,2,0,-0.0018393702860302341,0.019772370383111637,833
